dataset,seed,model,w_source,gamma,normalise,bucket,n_users,NDCG@10,Recall@10,HitRate@10,NDCG@20,Recall@20,HitRate@20
ml-1m,4,GS-EASE,p3alpha,10.0,sym,q1,5939,0.3893750532269953,0.28623066913353834,0.8760734130324971,0.40373258651463617,0.41500998977424775,0.9307964303754841
ml-1m,4,GS-EASE,p3alpha,10.0,sym,q2,4417,0.005581513853536022,0.012361387763244226,0.022187004754358162,0.01137284909993189,0.030817285978459633,0.057731491962870723
ml-1m,4,GS-EASE,p3alpha,10.0,sym,q3,2931,0.0005208204110169717,0.0013078585238257704,0.0017059024223814397,0.0013650239645993506,0.004220077659176942,0.006482429205049471
ml-1m,4,GS-EASE,p3alpha,10.0,sym,q4,1676,7.011700761123337e-05,0.00014916467780429595,0.0005966587112171838,7.011700761123337e-05,0.00014916467780429595,0.0005966587112171838
ml-1m,4,GS-EASE,p3alpha,10.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,Lap-EASE,itemknn,1.0,sym,overall,6006,0.3648213764120312,0.2244056022934103,0.8752913752913752,0.36609857667286894,0.329288431251387,0.9309024309024309
ml-1m,4,Lap-EASE,itemknn,1.0,sym,q1,5939,0.3857668270384547,0.2874470960104401,0.878430712241118,0.4024384503739196,0.418624827314162,0.9323118370095975
ml-1m,4,Lap-EASE,itemknn,1.0,sym,q2,4417,0.011585704968531167,0.022778714612701187,0.04776997962417931,0.020808511681078317,0.050172384705898285,0.11908535204890197
ml-1m,4,Lap-EASE,itemknn,1.0,sym,q3,2931,0.0016541803231923207,0.0036842236041465374,0.005800068236096895,0.00336107076920685,0.009334563824599346,0.016035482770385533
ml-1m,4,Lap-EASE,itemknn,1.0,sym,q4,1676,0.0006642224058148767,0.001392203659506762,0.0017899761336515514,0.0008722760422501084,0.0021877486077963404,0.002386634844868735
ml-1m,4,Lap-EASE,itemknn,1.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,itemknn,1.0,sym,overall,6006,0.2774264198572591,0.17362503317767541,0.8156843156843157,0.28402254101983804,0.26619088910496297,0.8966033966033966
ml-1m,4,GS-EASE,itemknn,1.0,sym,q1,5939,0.27298699194627074,0.20883569966146134,0.7947465903350732,0.29066258529952316,0.3171189295000052,0.8812931469944435
ml-1m,4,GS-EASE,itemknn,1.0,sym,q2,4417,0.04120805024833243,0.05771725225214132,0.1704776997962418,0.055652301320981895,0.10306435433363174,0.273941589314014
ml-1m,4,GS-EASE,itemknn,1.0,sym,q3,2931,0.010470471089334294,0.01722133582204163,0.042306380075059706,0.01641074509016775,0.035690486482807225,0.08529512111907199
ml-1m,4,GS-EASE,itemknn,1.0,sym,q4,1676,0.003944173687690598,0.007557677008750994,0.011336515513126491,0.005613594346237567,0.013191839981816115,0.020883054892601432
ml-1m,4,GS-EASE,itemknn,1.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,Lap-EASE,itemknn,3.0,sym,overall,6006,0.3676322106821818,0.2240106072702015,0.8761238761238761,0.36761449772453036,0.32857560824849374,0.9297369297369298
ml-1m,4,Lap-EASE,itemknn,3.0,sym,q1,5939,0.3901075880109183,0.2892964940755785,0.879440983330527,0.4056696087014131,0.42023258081980885,0.9324802155244991
ml-1m,4,Lap-EASE,itemknn,3.0,sym,q2,4417,0.009236096620965183,0.018439894119389955,0.038261263300882954,0.01738252498971299,0.04310544528819487,0.0989359293638216
ml-1m,4,Lap-EASE,itemknn,3.0,sym,q3,2931,0.0010524727466376515,0.0025824113336907605,0.0040941658137154556,0.0027352540550024517,0.008308437670530511,0.012964858410098942
ml-1m,4,Lap-EASE,itemknn,3.0,sym,q4,1676,0.00018994106167447247,0.0002983293556085919,0.0005966587112171838,0.0005409908345678342,0.001392203659506762,0.0017899761336515514
ml-1m,4,Lap-EASE,itemknn,3.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,itemknn,3.0,sym,overall,6006,0.2160265419230947,0.12893517869560225,0.7267732267732268,0.22336727994329653,0.20817019801360512,0.8388278388278388
ml-1m,4,GS-EASE,itemknn,3.0,sym,q1,5939,0.2021056191325556,0.15073851175524158,0.6881629904024247,0.21827948857965176,0.24074201014896393,0.8099006566762081
ml-1m,4,GS-EASE,itemknn,3.0,sym,q2,4417,0.04790331197499341,0.0645601145072346,0.19334389857369255,0.06311425996537616,0.11220961879214426,0.30201494226850806
ml-1m,4,GS-EASE,itemknn,3.0,sym,q3,2931,0.014483447670857167,0.022336781651946698,0.06107130672125555,0.02188761616395382,0.046146944658666054,0.11156601842374617
ml-1m,4,GS-EASE,itemknn,3.0,sym,q4,1676,0.0053350089183864784,0.008691328560063643,0.014916467780429593,0.007952515800948773,0.01767104216388226,0.029236276849642005
ml-1m,4,GS-EASE,itemknn,3.0,sym,q5,710,9.779045343208066e-05,5.868544600938967e-05,0.0014084507042253522,0.00026292612037699426,0.0007629107981220657,0.0028169014084507044
ml-1m,4,Lap-EASE,itemknn,10.0,sym,overall,6006,0.36330734988735713,0.2179044830045043,0.8676323676323676,0.3614067481076757,0.3195269708477267,0.9255744255744256
ml-1m,4,Lap-EASE,itemknn,10.0,sym,q1,5939,0.3869364613502522,0.28367219011369704,0.8732109782791716,0.4009650499277581,0.4115217917081786,0.9292810237413706
ml-1m,4,Lap-EASE,itemknn,10.0,sym,q2,4417,0.0056163553434052825,0.011413388017239165,0.022639800769753225,0.011453881175582775,0.029734653858215377,0.06112746207833371
ml-1m,4,Lap-EASE,itemknn,10.0,sym,q3,2931,0.0004584006895898008,0.0009666780393494824,0.001364721937905152,0.0016625417540920226,0.005107553086058715,0.008188331627430911
ml-1m,4,Lap-EASE,itemknn,10.0,sym,q4,1676,9.010717078031339e-05,0.00014916467780429595,0.0005966587112171838,9.010717078031339e-05,0.00014916467780429595,0.0005966587112171838
ml-1m,4,Lap-EASE,itemknn,10.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,itemknn,10.0,sym,overall,6006,0.21068935926471355,0.1244450001101093,0.7176157176157176,0.21708089033809833,0.19933307191896238,0.825008325008325
ml-1m,4,GS-EASE,itemknn,10.0,sym,q1,5939,0.19678653827230785,0.1466624573482144,0.6804175787169557,0.21175673279316484,0.23153058373348764,0.7957568614244822
ml-1m,4,GS-EASE,itemknn,10.0,sym,q2,4417,0.04666093126578677,0.06154231079517894,0.19130631650441476,0.0622325679119611,0.11102959315212435,0.3002037582069278
ml-1m,4,GS-EASE,itemknn,10.0,sym,q3,2931,0.013523666912703413,0.020425167953638246,0.05561241896963494,0.019059827707557403,0.03705607858982424,0.09587171613783692
ml-1m,4,GS-EASE,itemknn,10.0,sym,q4,1676,0.004294305450548281,0.006999374928969201,0.013126491646778043,0.006610727159195063,0.014853960677349697,0.02684964200477327
ml-1m,4,GS-EASE,itemknn,10.0,sym,q5,710,0.00013350473854866306,5.868544600938967e-05,0.0014084507042253522,0.00021559473062913586,0.00041079812206572773,0.0028169014084507044
ml-1m,4,Lap-EASE,binary,1.0,sym,overall,6006,0.3650622200865884,0.22452375828165633,0.8754578754578755,0.3661144267417166,0.3293636715454606,0.9310689310689311
ml-1m,4,Lap-EASE,binary,1.0,sym,q1,5939,0.3862771467300102,0.2878054438124052,0.878767469270921,0.4027556677423265,0.41875531294218,0.9323118370095975
ml-1m,4,Lap-EASE,binary,1.0,sym,q2,4417,0.01118253220375431,0.02235469853460115,0.046637989585691646,0.020252041486873148,0.04952201125960731,0.11546298392574145
ml-1m,4,Lap-EASE,binary,1.0,sym,q3,2931,0.0016382398553567014,0.003674188884014882,0.005458887751620608,0.0032918744365079025,0.009189820588760922,0.015353121801432957
ml-1m,4,Lap-EASE,binary,1.0,sym,q4,1676,0.0006340738881114122,0.001392203659506762,0.0017899761336515514,0.0008358296420828026,0.0021877486077963404,0.002386634844868735
ml-1m,4,Lap-EASE,binary,1.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,binary,1.0,sym,overall,6006,0.10586116734961679,0.05437791283814926,0.4515484515484515,0.10871784322931845,0.09086680897432602,0.5840825840825841
ml-1m,4,GS-EASE,binary,1.0,sym,q1,5939,0.1055989071018269,0.06986525486715699,0.4371106246842903,0.1125518751587072,0.1153220166733296,0.5672672167031487
ml-1m,4,GS-EASE,binary,1.0,sym,q2,4417,0.014774242757902081,0.022783758970507106,0.06995698437853747,0.021355196166142485,0.04124154538800399,0.13017885442608104
ml-1m,4,GS-EASE,binary,1.0,sym,q3,2931,0.0010239047470255727,0.0018557227487626669,0.004435346298191744,0.002061964657212067,0.005124692112921385,0.012282497441146366
ml-1m,4,GS-EASE,binary,1.0,sym,q4,1676,0.0,0.0,0.0,8.329079586202297e-05,0.0002983293556085919,0.0005966587112171838
ml-1m,4,GS-EASE,binary,1.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,Lap-EASE,binary,3.0,sym,overall,6006,0.36809637983460836,0.22449737966118943,0.8766233766233766,0.3672747160108963,0.32792740385299457,0.9292374292374292
ml-1m,4,Lap-EASE,binary,3.0,sym,q1,5939,0.39091074773497186,0.2898109314169855,0.8802828759050345,0.405896463112415,0.4200110587026905,0.9319750799797946
ml-1m,4,Lap-EASE,binary,3.0,sym,q2,4417,0.00850907333210936,0.017921851025900885,0.034412497170024904,0.01620382874645142,0.04136860927755198,0.09146479510980303
ml-1m,4,Lap-EASE,binary,3.0,sym,q3,2931,0.0009829027480092354,0.002465435167584605,0.0037529853292391675,0.0024427958323146055,0.007526685187892966,0.011258955987717503
ml-1m,4,Lap-EASE,binary,3.0,sym,q4,1676,0.00011646182875659358,0.00014916467780429595,0.0005966587112171838,0.0005012564598840266,0.001392203659506762,0.0017899761336515514
ml-1m,4,Lap-EASE,binary,3.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,binary,3.0,sym,overall,6006,0.10369575468078185,0.049842911314315716,0.4348984348984349,0.10388104282197808,0.08193668424090753,0.5554445554445554
ml-1m,4,GS-EASE,binary,3.0,sym,q1,5939,0.10405267713068153,0.06551413788491503,0.4221249368580569,0.10801019134209922,0.10566501040140443,0.5404950328338104
ml-1m,4,GS-EASE,binary,3.0,sym,q2,4417,0.013036298740835197,0.02026009710579837,0.06407063617840163,0.019813244057451575,0.039282057406413266,0.12270772017206248
ml-1m,4,GS-EASE,binary,3.0,sym,q3,2931,0.0008422803120365018,0.0014203114638119756,0.0037529853292391675,0.0018148827596224254,0.004619690840264023,0.01023541453428864
ml-1m,4,GS-EASE,binary,3.0,sym,q4,1676,0.0,0.0,0.0,8.612190595627759e-05,0.0002983293556085919,0.0005966587112171838
ml-1m,4,GS-EASE,binary,3.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,Lap-EASE,binary,10.0,sym,overall,6006,0.3634100185547537,0.21824511320708093,0.8677988677988678,0.3613537790273343,0.3199396915290998,0.9254079254079254
ml-1m,4,Lap-EASE,binary,10.0,sym,q1,5939,0.3874472745848945,0.2845177538588983,0.8738844923387775,0.40139709557247666,0.41241296673138633,0.9294494022562722
ml-1m,4,Lap-EASE,binary,10.0,sym,q2,4417,0.004400496617184828,0.009409962160697954,0.018564636631197645,0.010350134403991986,0.02867652943751787,0.05388272583201268
ml-1m,4,Lap-EASE,binary,10.0,sym,q3,2931,0.00038622247994221024,0.0008529512111907199,0.0010235414534288639,0.0012381718628315431,0.003765170346541892,0.005800068236096895
ml-1m,4,Lap-EASE,binary,10.0,sym,q4,1676,7.011700761123337e-05,0.00014916467780429595,0.0005966587112171838,7.011700761123337e-05,0.00014916467780429595,0.0005966587112171838
ml-1m,4,Lap-EASE,binary,10.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,binary,10.0,sym,overall,6006,0.12836073286745384,0.0627112082474499,0.5038295038295039,0.1267060887105156,0.0996521654374241,0.623043623043623
ml-1m,4,GS-EASE,binary,10.0,sym,q1,5939,0.13124948354520918,0.08389158810494633,0.4973901330190268,0.1349697608996167,0.13164434758216523,0.6144132008755683
ml-1m,4,GS-EASE,binary,10.0,sym,q2,4417,0.011397581182128913,0.018652304283009413,0.05886348200135839,0.01800485907090385,0.03748903136988944,0.11251980982567353
ml-1m,4,GS-EASE,binary,10.0,sym,q3,2931,0.00042858146721078344,0.0009130639632174946,0.0020470829068577278,0.0010799426185395466,0.0029712610828271013,0.007164790174002047
ml-1m,4,GS-EASE,binary,10.0,sym,q4,1676,0.0,0.0,0.0,8.464731614916119e-05,0.0002983293556085919,0.0005966587112171838
ml-1m,4,GS-EASE,binary,10.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
